Feature	Gain	Cover	Frequency
cdescubierto_preacordado	0.00379748705644016	0.00545646971247557	0.00156057196777237
chomebanking_transacciones_lag1	0.00377990300559734	0.00202424933161725	0.00576758365391595
mrentabilidad_annual_lag2	0.00375760650492774	0.00325083446662131	0.00536981926399071
mrentabilidad_delta1	0.00368899436547629	0.0033607581518502	0.0063816505770487
mautoservicio	0.00368695680376738	0.00198630077460356	0.0034114829062931
mcomisiones_otras_lag1	0.00368499078493897	0.00188068356714366	0.00509690063148726
cprestamos_personales_lag1	0.00365321843982927	0.00314361266114402	0.000859403353415112
Visa_cconsumos	0.00364637010553947	0.00207053677004084	0.00521739130434783
chomebanking_transacciones_delta1	0.0035361909748177	0.00460863152312421	0.00507802859838862
mcomisiones_lag1	0.00334700490208672	0.00192364489653735	0.00520287435581041
mttarjeta_visa_debitos_automaticos	0.00331899879044953	0.00203162495795681	0.00445089642157219
Master_status	0.00329285767748652	0.00974933996191152	0.00098279741598316
mcaja_ahorro_dolares_delta1	0.00328995907122254	0.0055535974820281	0.00370327357189519
mcuenta_debitos_automaticos	0.0032151810773941	0.00301619373437192	0.00319663206793932
mpasivos_margen_delta1	0.00318809072268664	0.00358414874504606	0.005362560789722
ccomisiones_mantenimiento_delta1	0.00312517337216971	0.0013680135883467	0.00069971691950352
limite_total_lag1	0.00310160440296984	0.00194600297428798	0.00420701168614357
mcuenta_corriente_lag2	0.00304251659304215	0.00680322520504358	0.00514625825651448
Visa_mconsumototal	0.00300735288513129	0.00168072147701429	0.0042287871089497
Visa_Fvencimiento_lag2	0.00296740309248018	0.00345012861281316	0.00458590404297017
ccomisiones_otras_lag1	0.00293980748152708	0.00219306144297482	0.00410684474123539
ccomisiones_mantenimiento	0.00292368144671685	0.0124375765070371	0.00225303041300719
Master_mfinanciacion_limite_lag1	0.00292015488124788	0.00284752130558156	0.00434782608695652
mcaja_ahorro_delta1	0.00290997927106698	0.00167528352666325	0.00431443710532046
Visa_mpagominimo_lag1	0.00289671440390613	0.0018802144555752	0.00342454815997677
cliente_antiguedad_lag2	0.00285731932906046	0.00410323602122159	0.00494011758728315
mprestamos_personales_lag1	0.00284481559335094	0.00346280458684939	0.00130362197866009
mcomisiones_lag2	0.00283944214375673	0.00239763404304402	0.00364085069318429
mcomisiones_otras_lag2	0.00283481007770189	0.00269749011381661	0.00349277781810264
mcuentas_saldo_lag2	0.00279561639658346	0.00306615243788686	0.00407781084416056
active_quarter	0.00278084985147376	0.00217309796522175	0.00253901429919431
mactivos_margen_lag2	0.00271442897094249	0.00326126946229215	0.00421281846555854
ctarjeta_master	0.00269864857184672	0.0000774182601034856	0.000220657617768745
ctarjeta_debito	0.00269076078650601	0.00513371434873896	0.00450315743630689
mtransferencias_recibidas_lag1	0.00268246819810623	0.00233938761667698	0.0037003701821877
Visa_mpagospesos_delta1	0.00265477235879172	0.00340084985834666	0.00385424983668433
mcomisiones_delta1	0.00263557610643561	0.00233230222940209	0.00434782608695652
Visa_mfinanciacion_limite_lag1	0.00263298751421713	0.00223543171222648	0.00420555999128983
chomebanking_transacciones_lag2	0.00258836237871376	0.00180906158623396	0.0037976337373884
Master_fultimo_cierre	0.00256306982323846	0.00275881700056087	0.00434927778181026
Master_Fvencimiento_lag2	0.00255645266970658	0.0026190379910755	0.00400667779632721
Visa_fultimo_cierre	0.00255500591873178	0.00196630810509141	0.00440444218625245
ctransferencias_recibidas	0.00254605785451627	0.00174939724314886	0.00381795746534079
mrentabilidad_lag2	0.00254351945763763	0.00433494101123942	0.00442621760905858
mpasivos_margen_lag2	0.00252066586794458	0.00282324970802305	0.00426653117514698
Visa_mconsumospesos_lag1	0.00250262947966535	0.00135711148804084	0.0035160049357625
Visa_msaldototal_lag1	0.00249961112836069	0.00145731566761401	0.00253465921463308
mtransferencias_emitidas	0.00247996373542955	0.00305670631305495	0.00346955070044277
mcaja_ahorro_dolares_lag1	0.00246952173330549	0.00201217412398294	0.00335777019670465
Visa_fechaalta_lag2	0.00246664097735058	0.00340670609011566	0.00368875662335777
ctrx_quarter_lag2	0.00243107811893056	0.00364264257157134	0.00395877186615373
Visa_mpagospesos_lag1	0.00237982238673786	0.00137919622145735	0.00357407272991217
mcomisiones_otras_delta1	0.00237645715554661	0.00173634374668829	0.00379182695797343
Master_fechaalta_lag2	0.00226390594032399	0.00251550270338369	0.00341293460114684
cproductos_delta1	0.00224879635640989	0.00523763416487729	0.000889888945343689
internet	0.00220498245163615	0.00449250666900305	0.00167525586121797
mprestamos_personales_delta1	0.00217680707378313	0.00691563208725885	0.00177106772156493
Visa_msaldopesos_lag1	0.00215463112013006	0.00250690332201368	0.0025491761631705
mtarjeta_master_consumo	0.00214429539579326	0.00173105890711363	0.000966828772592001
mcaja_ahorro_lag2	0.00214318073062612	0.00206092739029625	0.00333599477389853
mpayroll_lag1	0.0021331073226069	0.000971603110659675	0.000670683022428686
Master_msaldopesos	0.00211771398332699	0.00219546056769504	0.00207302025114321
Visa_mconsumospesos_delta1	0.0021115157715376	0.000847500331229677	0.00284387021848008
ctarjeta_visa	0.00210892205748457	0.000464680113473355	0.000195978805255135
thomebanking	0.00209838175766905	0.00417789157324548	0.00232271176598679
mtransferencias_recibidas_delta1	0.00206120578249468	0.00211383774555146	0.00331131596138492
mcomisiones_mantenimiento_lag1	0.00204457743694735	0.00293518047264768	0.00265224649778617
Visa_cconsumos_lag1	0.00204201999827066	0.00153020008263494	0.00265660158234739
Master_mpagominimo	0.00203009352506519	0.0024226323694449	0.00194817449372142
mpagomiscuentas	0.00200407745752124	0.00263303824926253	0.00238803803440517
ccaja_ahorro	0.00196107068469662	0.00185399266606146	0.00151411773245264
Master_msaldototal	0.00194443352205154	0.00208739661645791	0.00206285838716702
Master_mlimitecompra_lag1	0.00189987828714589	0.00191188587214361	0.00276402700152428
Visa_mpagominimo_delta1	0.00189640693829563	0.00241703824318276	0.00280757784713653
Visa_mlimitecompra_lag1	0.00187696804994263	0.0019843037663647	0.00285258038760253
Visa_mfinanciacion_limite_lag2	0.00187331298829824	0.00238267023786907	0.00267547361544603
cmobile_app_trx	0.00185036392871429	0.00263156888206909	0.00287580750526239
cproductos_lag1	0.00179229097876278	0.00288445873304002	0.00326921681062641
tcallcenter	0.00176828752779942	0.000617420118032697	0.000743267765115773
ccallcenter_transacciones	0.00176550587134644	0.00203464444404724	0.00143862960005807
Visa_mpagominimo_lag2	0.00174285617237662	0.00221135569945383	0.00214996007839152
mextraccion_autoservicio	0.0017378349724209	0.00131514344473964	0.00177832619583364
cprestamos_personales_lag2	0.00172441077554556	0.00558510170279636	0.000879727081367497
Visa_mpagospesos_lag2	0.001717512447743	0.00339645653509439	0.00258256514480656
Visa_cconsumos_delta1	0.00170417319385802	0.00160092346822068	0.00210495753792553
Visa_msaldopesos_delta1	0.00169858227630699	0.000978931190921633	0.00227916092037454
Visa_mconsumospesos_lag2	0.00168163877865123	0.00170225306308589	0.00227045075125209
Visa_msaldototal_delta1	0.00167518790776646	0.00113592976227537	0.00224286854903099
Master_mfinanciacion_limite_lag2	0.00164529292740811	0.00191535724666464	0.00245336430282355
mttarjeta_visa_debitos_automaticos_lag1	0.00163739040874732	0.00078034527329483	0.00201930754155477
mtransferencias_recibidas_lag2	0.00160922208085802	0.00107083848872829	0.0024446541337011
mcaja_ahorro_dolares_lag2	0.00160915193092857	0.00157910653270405	0.00218189736517384
ccaja_seguridad	0.00160783742436926	0.00206896125431344	0.000357116934020469
Visa_mconsumosdolares	0.00159177320343423	0.00120163004889633	0.00235610074762285
ctarjeta_visa_transacciones_lag1	0.00154771883612374	0.0011073063302522	0.00218625244973507
Visa_mconsumototal_lag1	0.00154220885413614	0.000866369336955329	0.00224722363359222
Master_mpagospesos	0.00152960336672798	0.00178670201240568	0.00200624228787109
ctransferencias_emitidas	0.00148864623085566	0.00169884145869158	0.00197575669594251
cextraccion_autoservicio	0.00147881883749862	0.00155164683015671	0.00124990926907164
ccajas_transacciones	0.00147583016840871	0.000766170010512105	0.000767946577629382
ccajas_consultas	0.00144981929231804	0.00781153472687827	0.00142701604122813
Visa_mconsumototal_delta1	0.00143216576945459	0.000517910957753588	0.00177542280612615
mtarjeta_visa_consumo_delta1	0.00142631944135327	0.00188692170010086	0.00185091093852072
ctarjeta_visa_debitos_automaticos	0.00142279580133761	0.00165957073392963	0.00194527110401394
ccomisiones_otras_lag2	0.00142245018535045	0.00137081563232167	0.00253030413007186
mprestamos_personales_lag2	0.00139718034286327	0.00136811809484422	0.000763591493068157
mtransferencias_emitidas_lag1	0.00137727025691077	0.00144885184547524	0.00172316179139145
ccuenta_debitos_automaticos	0.00137345234165222	0.00127712220024583	0.00157654061116353
ccallcenter_transacciones_delta1	0.00137242544107379	0.00351010457792647	0.00111199825796618
ctarjeta_visa_transacciones_delta1	0.00136589061503269	0.00217044122322762	0.00151992451186761
tmobile_app	0.00133610352230756	0.00664409041724986	0.000664876243013719
Visa_mpagado	0.00133518320078987	0.00148019098684589	0.00186978297161937
internet_lag1	0.00130389562610469	0.00482167509731316	0.00105973724323147
ctarjeta_debito_lag1	0.00128503945780813	0.00324785493675112	0.00218189736517384
Visa_cconsumos_lag2	0.00125511372545482	0.000860338283039119	0.00169122450460913
mcomisiones_mantenimiento_lag2	0.00125193923845187	0.0020047530314786	0.00142266095666691
mcuenta_debitos_automaticos_lag1	0.00125016549081044	0.00142157696325259	0.00157654061116353
mtransferencias_emitidas_delta1	0.00124636495676846	0.00225979610308917	0.00167525586121797
mtarjeta_visa_consumo_lag1	0.00124460542654003	0.000451776407226578	0.00163751179502069
mautoservicio_delta1	0.00124413178077234	0.00161495029090847	0.00170138636858532
ctarjeta_debito_transacciones_lag1	0.0012185771275026	0.000675843628908281	0.00145459824344923
Master_mlimitecompra_lag2	0.00118802696650814	0.00104742071363325	0.00166654569209552
Visa_msaldototal_lag2	0.00118481710485532	0.00159524373712503	0.00167090077665675
mttarjeta_visa_debitos_automaticos_lag2	0.00118327094824314	0.000567274295342035	0.00145895332801045
ctransferencias_recibidas_lag1	0.00117687764332624	0.000522534056639534	0.00173477535022138
cproductos_lag2	0.00116171870304185	0.00191762595720116	0.00219351092400377
Master_fultimo_cierre_lag1	0.00115438603819976	0.00110360769788671	0.00185526602308195
Master_mpagominimo_lag1	0.00115068546454374	0.000759909035003419	0.000805690643826668
Visa_msaldopesos_lag2	0.0011478888575222	0.00151360219576594	0.00159686433911592
cpagomiscuentas	0.00113869032615262	0.0020776004459449	0.00142701604122813
Visa_mlimitecompra_lag2	0.00113525119293363	0.00205359828832273	0.00177106772156493
mttarjeta_visa_debitos_automaticos_delta1	0.00113345620007519	0.00100154710488436	0.00157218552660231
mautoservicio_lag1	0.00111618888783507	0.000497180575999719	0.00163025332075198
ctransferencias_recibidas_delta1	0.00108596400877406	0.00247424157501838	0.00157218552660231
Master_mconsumospesos	0.00105403314285795	0.00138798283147219	0.00147782536110909
ctarjeta_debito_transacciones_delta1	0.00104739234603477	0.000783473024321759	0.00118022791609204
ctarjeta_visa_transacciones_lag2	0.000987341250996515	0.000845969405914277	0.00139507875444582
ctransferencias_recibidas_lag2	0.000981243210086159	0.000635066572887961	0.00125716774334035
ctarjeta_debito_transacciones_lag2	0.000972683292154225	0.000760232552673454	0.00116716266240836
matm	0.000936312695707856	0.000757264225140817	0.00114974232416346
cmobile_app_trx_lag1	0.000934647658580515	0.000619115611889926	0.00134281773971111
Visa_mconsumosdolares_lag1	0.000931005730313813	0.00194782676592638	0.00118313130579952
cdescubierto_preacordado_delta1	0.000927433754110336	0.00394925128005496	0.000451477099513682
mpagomiscuentas_lag1	0.000912191476823337	0.00124231423863307	0.00102779995644915
mcuenta_debitos_automaticos_lag2	0.000907520966899496	0.00125439075989653	0.00118313130579952
Visa_fultimo_cierre_lag1	0.000900328330553162	0.00189549225460878	0.00169848297887784
mautoservicio_lag2	0.000896193179593928	0.000635490145312252	0.00112070842708863
ccomisiones_mantenimiento_lag1	0.000893062497086785	0.0036027317445121	0.00100021775422806
mpayroll_delta1	0.000892169739091364	0.00124057991973626	0.000595194890034115
mpayroll_lag2	0.000881502447420386	0.0011356903533612	0.000602453364302824
Visa_mconsumototal_lag2	0.000878296060910733	0.000797790268522724	0.00136023807795601
mtransferencias_emitidas_lag2	0.000837378527982365	0.000563690787976426	0.000990055890251869
ccomisiones_otras_delta1	0.00083298880085419	0.00151272782960201	0.00140669231327575
mtarjeta_visa_consumo_lag2	0.000828151368420356	0.000606108274898405	0.00124700587936416
ctarjeta_visa_debitos_automaticos_lag1	0.000827804946436599	0.000546525997146028	0.00103941351527909
mplazo_fijo_dolares	0.000815652380000254	0.00373511571513811	0.000810045728387893
Visa_status_lag1	0.000815339333235996	0.00283477107500816	0.00030775930899325
ctarjeta_visa_debitos_automaticos_lag2	0.000794840907923836	0.00118304931179162	0.000984249110836902
Master_msaldototal_lag1	0.000761397919184372	0.000658636437047816	0.000876823691660013
Master_msaldopesos_lag1	0.000752062755153743	0.000674087452681858	0.000855048268853887
ctarjeta_debito_lag2	0.000751139119125878	0.000807192642205709	0.00118167961094578
ccajas_consultas_delta1	0.000750566014202145	0.00590477989022865	0.000921826232126007
matm_delta1	0.000749060764903146	0.000570751873111873	0.000810045728387893
Master_mlimitecompra_pct1	0.000744551153915973	0.00357310061296539	0.00102634826159541
thomebanking_lag1	0.000729616882213103	0.000396880720436153	0.00116716266240836
Master_mconsumototal	0.000725788613484938	0.0010467286500048	0.000950860129200842
cprestamos_personales_delta1	0.00072306255006359	0.000739596642749917	0.000217754228061262
ctransferencias_emitidas_lag1	0.000722720114992408	0.000445924444752342	0.000904405893881106
mextraccion_autoservicio_delta1	0.000715040247691701	0.0011927668470036	0.00106118893808521
catm_trx	0.000697852986876261	0.0031743239607562	0.000927633011540974
cpagomiscuentas_lag1	0.000694663642086976	0.00089161506351443	0.00079117369528925
Master_mpagospesos_lag1	0.000694613656715506	0.00090846086139745	0.00101618639761922
thomebanking_delta1	0.000683190927491182	0.0011490994054474	0.00103505843071786
mpagomiscuentas_delta1	0.000682936552636037	0.000916899578623413	0.00104376859984031
active_quarter_lag1	0.000678289027642339	0.00137222329543434	0.00147492197140161
Visa_msaldodolares	0.000667568702131783	0.00284973717903414	0.00102344487188793
mextraccion_autoservicio_lag1	0.000664028379154462	0.000591192161759856	0.000795528779850475
cpayroll_trx_lag2	0.000661553379807962	0.000973247847345799	0.000320824562676925
ctarjeta_master_transacciones	0.000649861633425518	0.000370930122364298	0.000550192349568121
mcuenta_debitos_automaticos_delta1	0.000632883809059761	0.00184635205152882	0.000836176235755244
Master_cconsumos	0.000632099268355779	0.000394782234344786	0.000807142338680409
Master_mconsumospesos_lag1	0.000616523368678238	0.000486835600415949	0.000711330478333454
mpagomiscuentas_lag2	0.000614810484864412	0.000475290953002972	0.00073310590113958
cmobile_app_trx_lag2	0.000591091835207774	0.000510046770836074	0.000905857588734848
Visa_mconsumosdolares_lag2	0.000590287525484352	0.00116310064885629	0.000711330478333454
cplazo_fijo	0.000565965626323654	0.00240495467940742	0.000339696595775568
matm_lag1	0.000563353937509557	0.000436265074120331	0.000675038106989911
Visa_mpagado_delta1	0.000559425380975708	0.00310269738214445	0.000884082165928722
ccomisiones_mantenimiento_lag2	0.000555493820036542	0.00111395759957982	0.000615518617986499
cpagomiscuentas_lag2	0.000551191313045581	0.000411983952750423	0.00056616099295928
Visa_fultimo_cierre_lag2	0.00054715096310227	0.00109017281109372	0.000794077084996734
Master_mpagospesos_delta1	0.000543955274853843	0.000424587093347743	0.00072439573201713
Visa_mconsumosdolares_delta1	0.000541173800620401	0.0011963825382836	0.000817304202656602
tmobile_app_delta1	0.000540512832351649	0.000891678847508026	0.00027437032735719
ctransferencias_emitidas_delta1	0.000532588010465013	0.000667903178520163	0.000714233868040938
Master_msaldopesos_delta1	0.00052649744230102	0.000388630654953263	0.000605356754010307
ccaja_ahorro_lag1	0.000522933410534193	0.000591480904746884	0.000550192349568121
tcuentas	0.000518137227479037	0.00237428497805193	0.000635842345938884
mextraccion_autoservicio_lag2	0.000515780290172532	0.000638876498834956	0.00055745082383683
foto_mes	0.000514667233368525	0.00305386438583914	0.00112941859621108
mprestamos_prendarios	0.000514514031316154	0.00875225091300519	0.000908760978442331
cdescubierto_preacordado_lag1	0.000508523000624307	0.000404884042575396	0.000538578790738187
Visa_mpagosdolares	0.000502376219355834	0.000888583280395486	0.000834724540901503
cextraccion_autoservicio_lag1	0.000491223113375419	0.000693759742638072	0.000605356754010307
Master_fultimo_cierre_delta1	0.000490829556325511	0.000269105435265041	0.000889888945343689
ccajas_otras	0.000486097238041448	0.00365154011027069	0.000544385570153154
Master_mconsumospesos_delta1	0.000475705933254232	0.000228970014109361	0.000516803367932061
Master_fultimo_cierre_lag2	0.000473313830456383	0.000561567598358935	0.00081585250780286
ctransferencias_emitidas_lag2	0.000472283987970964	0.00068406253218835	0.000659069463598752
Master_mconsumospesos_lag2	0.000466697115419421	0.000799625517926562	0.000535675401030703
cseguro_accidentes_personales	0.00045323165265754	0.000627001875075246	0.000795528779850475
Visa_mlimitecompra_pct1	0.000450455682996382	0.00130510651519359	0.000740364375408289
ccuenta_debitos_automaticos_lag1	0.000448638707550722	0.000451033768875511	0.000602453364302824
limite_total_delta1	0.000445426884285331	0.000758400514363115	0.000676489801843652
Master_mpagospesos_lag2	0.000442936849740743	0.0011616774776216	0.000683748276112361
Master_msaldopesos_lag2	0.00044118573719337	0.00144482174068536	0.000587936415765406
matm_other	0.000439617656625545	0.000780339398453315	0.000720040647455905
cseguro_vivienda	0.000435975247440807	0.00082165832650161	0.000695361834942295
cliente_edad_delta1	0.000424069705743079	0.000981900284737947	0.000712782173187196
Master_msaldototal_delta1	0.000423141236130937	0.000296913614436432	0.000525513537054511
Visa_mpagado_lag1	0.000419064819473637	0.000356505452489909	0.000612615228279016
ccuenta_debitos_automaticos_lag2	0.000416465251753654	0.0013742964941644	0.000589388110619148
cpagomiscuentas_delta1	0.00041573441511018	0.00108239977544394	0.000510996588517094
Master_mlimitecompra_delta1	0.000415194044627696	0.000740891041837348	0.000614066923132758
cextraccion_autoservicio_delta1	0.000414945691304136	0.000442483794557744	0.00054148218044567
Master_mpagado	0.000412273006003548	0.000569621166813498	0.00043260506641504
Master_msaldototal_lag2	0.000411663943456306	0.000964508710429175	0.000547288959860637
matm_lag2	0.000410799544274879	0.000656497118983431	0.000471800827466067
catm_trx_delta1	0.000408689096702822	0.000626944367309853	0.000487769470857226
tcallcenter_delta1	0.00040779722694675	0.000590140236721307	0.000375988967119112
mplazo_fijo_dolares_delta1	0.000405712636521783	0.00173394911020103	0.000351310154605502
minversion1_pesos	0.000394099781337025	0.00355505580006774	0.000394861000217754
Master_mpagominimo_lag2	0.000391945048428114	0.000423685250440578	0.000435508456122523
ctarjeta_visa_debitos_automaticos_delta1	0.000383613368397533	0.000532848745773256	0.000506641503955869
cdescubierto_preacordado_lag2	0.000382026693192555	0.000703780580226926	0.000429701676707556
internet_delta1	0.000380070678000527	0.0035412884556285	0.00102199317703419
Visa_mpagado_lag2	0.00037645635079444	0.000385718047190774	0.000473252522319808
cextraccion_autoservicio_lag2	0.000372872245090357	0.000648570425211781	0.000447122014952457
thomebanking_lag2	0.000372118458060919	0.000264656939588109	0.000705523698918487
mplazo_fijo_dolares_lag1	0.000370994255295838	0.00123882367053044	0.000370182187704145
catm_trx_lag1	0.00036788812199066	0.00041311710385862	0.000471800827466067
matm_other_delta1	0.000366741716777817	0.00160537262071219	0.00050809319880961
ccallcenter_transacciones_lag1	0.00036604137533494	0.000693763902463742	0.000447122014952457
active_quarter_lag2	0.000363166351489345	0.000944487287034331	0.000917471147564782
catm_trx_other	0.000362762185917793	0.000747388324635809	0.000500834724540902
catm_trx_lag2	0.000361570666624348	0.000631029717503795	0.00038324744138782
Visa_fultimo_cierre_delta1	0.00035937806334138	0.000168876990042132	0.00073310590113958
internet_lag2	0.000358531263027097	0.00302047047303634	0.00084053132031647
mtarjeta_master_consumo_lag1	0.000350783791250031	0.000760330126128189	0.000406474559047688
mtarjeta_master_consumo_lag2	0.00035044399120898	0.000950588620110532	0.000397764389925238
Master_mpagominimo_delta1	0.000348316948792293	0.000445340317653095	0.000516803367932061
Master_mfinanciacion_limite_delta1	0.00034607629363373	0.000497882528336564	0.000611163533425274
Visa_mlimitecompra_delta1	0.000345109238511185	0.000510336717983164	0.000495027945125935
Visa_mfinanciacion_limite_delta1	0.000343300040624194	0.000511162187950629	0.000484866081149742
mttarjeta_master_debitos_automaticos	0.00032672586745138	0.00109968195363555	0.000452928794367424
Master_mconsumototal_delta1	0.000325624252004797	0.000148425097669913	0.000293242360455832
mtarjeta_master_consumo_delta1	0.000305154653096329	0.000680933941898348	0.000332438121506859
Master_mconsumototal_lag1	0.000303197319567978	0.000223004532181992	0.00038324744138782
tmobile_app_lag1	0.000295495342838419	0.00215153196936414	0.00025840168396603
Visa_Finiciomora_lag1	0.000294377481342458	0.00577487229301534	0.000513899978224577
mcaja_ahorro_adicional	0.000288939784233708	0.00348934635453237	0.000654714379037526
Visa_Finiciomora	0.000287835487398674	0.00677009989291405	0.00079117369528925
Master_cconsumos_lag1	0.000283310983944117	0.000150301653412853	0.000328083036945634
matm_other_lag1	0.000274963901689971	0.000381077250800884	0.000386150831095304
Visa_msaldodolares_lag1	0.00026774136999525	0.000718869070702859	0.000362923713435436
Master_mconsumototal_lag2	0.000266853358975572	0.000313841769569765	0.000297597445017057
Visa_msaldodolares_delta1	0.00026522866193426	0.000878680486982423	0.000332438121506859
ccuenta_debitos_automaticos_delta1	0.000262746192188257	0.00110274785462292	0.0003164694781157
ccallcenter_transacciones_lag2	0.000258514467104982	0.00144042009778175	0.000438411845830007
Master_cconsumos_lag2	0.000257980041577447	0.000237382276303655	0.000280177106772157
catm_trx_other_lag2	0.000256602446281978	0.00127618481637198	0.000267111853088481
ctarjeta_master_transacciones_lag1	0.000253883875858995	0.000218992416813649	0.000233722871452421
Visa_Fvencimiento_delta1	0.000253330221149637	0.00108495288669332	0.000402119474486463
ccaja_seguridad_lag1	0.00025237076197646	0.000711506763103376	0.000117587283153081
minversion2	0.000252340999791687	0.00232406675979874	0.000375988967119112
Master_status_delta1	0.000248799976035783	0.000724611308652643	0.000188720330986427
ccajas_extracciones	0.000247628941804932	0.00153694706444266	0.000397764389925238
mplazo_fijo_dolares_lag2	0.000245954501509367	0.000729679727823398	0.000281628801625898
matm_other_lag2	0.000245924552251644	0.000544532090531575	0.000272918632503448
Master_cconsumos_delta1	0.000239466012562199	0.000175344205328738	0.000254046599404805
Master_delinquency	0.000237798675332691	0.000170048856720813	0.000107425419176889
ccajas_otras_delta1	0.000236419977871486	0.00147071785963682	0.00024969151484358
cseguro_vida	0.000232027001508911	0.000516867242897281	0.000483414386296001
cmobile_app_trx_delta1	0.000231943828142027	0.00080420366150352	0.000558902518690571
cinversion2	0.000231135573966225	0.00218106884801871	0.000272918632503448
