Feature	Gain	Cover	Frequency
mcomisiones_otras	0.00473454089778294	0.00345993738384274	0.00763784836679652
mrentabilidad_annual	0.00454643057398516	0.00772537347132094	0.0092111177704525
cprestamos_personales	0.00448787539164966	0.00679799183693761	0.00242920287683548
mttarjeta_visa_debitos_automaticos	0.00440876924008538	0.00309140035880192	0.00645040455498951
Master_mlimitecompra	0.00431622034962706	0.00401275576154073	0.00816414444111477
mpayroll_rank_lag2	0.00431475177433002	0.00252875604830988	0.00104697332933773
mcuentas_saldo_ratio	0.00421597064411412	0.00471210280571482	0.00793002697033263
ctarjeta_master_transacciones	0.00420643416170632	0.0012236787079445	0.00144778243931675
mtransferencias_recibidas_lag1	0.00416626606463595	0.00255261661330217	0.00422722505244231
limite_total	0.00412991214516543	0.00363877778295374	0.00755731195684747
mcomisiones_rank	0.00409022779060061	0.00419751513725555	0.00813979622415343
ccomisiones_mantenimiento_delta1	0.00407311232273349	0.00430851648735523	0.000960818100089901
Visa_mlimitecompra	0.00404902216175621	0.00467298906503681	0.00806487863350315
Visa_mpagominimo	0.00402386527428189	0.00287349242899664	0.00329450104884627
ctrx_quarter_delta1	0.00400371092699699	0.00783383026177551	0.00632679053041654
mcomisiones_otras_rank_delta1	0.00395430070124248	0.0023721799022732	0.0038563829787234
mrentabilidad_annual_rank_delta1	0.00394071958818106	0.00543124498818949	0.00635301168714414
Visa_fechaalta_lag1	0.00391018970310269	0.0051197648156212	0.00676318549595445
mactivos_margen_rank_lag1	0.00389214677938743	0.00370120079698938	0.0052629607431825
mcomisiones_mantenimiento	0.00387478719744576	0.00490172601798133	0.00445197782439317
Master_fechaalta_lag1	0.00381071309693234	0.00555316339253554	0.00736252622115673
mcaja_ahorro_rank_lag1	0.00379171222232346	0.00263702009162671	0.00471980821096794
ctarjeta_debito_transacciones	0.0037765246266334	0.00468795613055645	0.00527794426131256
mcuenta_debitos_automaticos	0.00375663598517171	0.00385920883590463	0.00412608630506443
mcuenta_corriente_rank	0.0037346000543475	0.00489185518098018	0.0074730296673659
cproductos	0.00365240618892084	0.00557199124053327	0.004407027270003
Visa_mpagominimo_lag1	0.00362007813279627	0.00393797426095651	0.00476850464489062
mpasivos_margen_lag1	0.0034781783965298	0.00289034405662312	0.00500636799520528
mpagomiscuentas	0.0034589872300292	0.00309772811603095	0.00378333832783938
Master_msaldopesos	0.00344052343572922	0.00687138896040359	0.00499700329637399
Master_Fvencimiento_lag1	0.00342936354137431	0.00443363444340763	0.00735690740185796
mactivos_margen_rank	0.00335750594914261	0.00337305380045792	0.00345557386874438
mprestamos_personales_lag1	0.0033348675906729	0.00342355315155944	0.00157326940365598
mpasivos_margen_rank_lag2	0.00332060264736513	0.00174056247577535	0.00308660473479173
mcaja_ahorro_dolares	0.00324912002672531	0.00380483310554872	0.006053341324543
chomebanking_transacciones_lag1	0.00319409804316691	0.00426081548809355	0.00561881929877135
mpasivos_margen	0.00315711001494448	0.00231802434036405	0.00318212466287084
Visa_msaldototal_lag1	0.00311605310218607	0.00277132106684566	0.00427030266706623
mcuentas_saldo_pct	0.00308471466713119	0.00231117340196927	0.00404554989511537
Visa_Fvencimiento_lag1	0.00302573958348438	0.00404089706128074	0.0064335480970932
ctransferencias_recibidas	0.00300447714956584	0.00327780076928395	0.00482843871741085
mcomisiones_otras_lag2	0.00284829291895783	0.0036970472666474	0.00360728198981121
cextraccion_autoservicio	0.0028358316461398	0.00197579534096031	0.00235241234641894
mactivos_margen_ratio	0.00282412291324359	0.00364473346638921	0.00666204674857657
chomebanking_transacciones_delta1	0.00279439160429066	0.0053564046913858	0.0050007491759065
Visa_fechaalta	0.00274974787055424	0.00345668592751575	0.00429277794426131
mcomisiones_otras_rank_lag1	0.00260811789374525	0.00205063240959402	0.00433398261911897
mrentabilidad_lag1	0.00259809461737391	0.00370488961594093	0.00490522924782739
limite_total_lag1	0.00257924059685384	0.00210963907673282	0.00441077314953551
ccomisiones_otras_lag1	0.00257337712506543	0.00283565958263972	0.00320085406053341
cliente_edad	0.00250042149240313	0.00476666054682293	0.00410361102786934
ctarjeta_visa	0.0024832269736726	0.00143856808119161	0.000550644291279592
Master_mconsumospesos	0.00246930583554543	0.00203248479867217	0.00295362601138747
Master_fechaalta	0.00245988539781073	0.00520204288859566	0.00428154030566377
Visa_mpagospesos_lag1	0.00243755277363379	0.00214438100474387	0.00461866946359005
mrentabilidad	0.00241964172825186	0.00207848375438124	0.00350988912196584
Visa_mpagominimo_delta1	0.002410341481121	0.00255540869015992	0.00459057536709619
mcomisiones_mantenimiento_rank_delta1	0.00231766740885363	0.00315153840883882	0.00235053940665268
mpasivos_margen_delta1	0.00231649648000344	0.00339480412161754	0.00470669763260414
mcaja_ahorro_dolares_rank_lag1	0.00230598970000589	0.00166862270783202	0.00316526820497453
mprestamos_personales	0.00229284139748406	0.00349554224884175	0.00117620617320947
ctarjeta_visa_transacciones_lag1	0.00226675398015699	0.00176732654389697	0.00336379982019778
Visa_mpagospesos_delta1	0.00221943566890013	0.00312545406999107	0.00436394965537908
mrentabilidad_delta1	0.00220109514430096	0.00278818840006316	0.00489399160922985
mcaja_ahorro_ratio	0.00220084391316746	0.00216014745945597	0.00440140845070423
mrentabilidad_annual_rank	0.0021866985058884	0.00338242836980032	0.00346119268804315
mcomisiones_lag1	0.00217989774266285	0.00350571871011514	0.00446321546299071
Visa_cconsumos_delta1	0.00216871554549086	0.00189638457208555	0.0028300119868145
mpayroll_lag1	0.00213177052941446	0.000811737123980731	0.000447632604135451
mextraccion_autoservicio_rank	0.0021256444810407	0.0019477349268276	0.00312219059035061
Visa_cconsumos	0.00209993072022037	0.00146356108095761	0.00287121666167216
mpagomiscuentas_rank	0.00207690039819591	0.00234433544908481	0.00328326341024873
mcuentas_saldo_lag2	0.00206129940741463	0.00212768208043878	0.00355296673658975
mcaja_ahorro_lag2	0.00204404969850166	0.00196896163156259	0.00350052442313455
mrentabilidad_annual_lag2	0.0020353282738562	0.00338686474586683	0.00424595445010488
mcomisiones_delta1	0.00199368131672703	0.00218124739504411	0.0043808061132754
Visa_cconsumos_lag1	0.00199161734202886	0.00234896954149453	0.00377584656877435
mpayroll_lag2	0.00197100665161246	0.00269169647704938	0.00101513335331136
cliente_antiguedad_lag2	0.0019462898184943	0.00263539327531603	0.0041185945459994
mautoservicio_rank_lag1	0.00193442707150439	0.00111985085933632	0.00276071321546299
mtransferencias_emitidas_rank_lag1	0.00191316736376564	0.00118361171406231	0.00231308061132754
Visa_Fvencimiento	0.00189833044274971	0.00252533665460093	0.00429839676356008
Master_Fvencimiento	0.00189526613627988	0.00447109282204718	0.00449318249925082
ctarjeta_visa_transacciones	0.00188855783518105	0.00189542533407185	0.00229247827389871
mprestamos_personales_delta1	0.00188259470668806	0.00461798797649463	0.00146651183697932
chomebanking_transacciones	0.00187823490757789	0.00398390172539563	0.00354547497752472
mcaja_ahorro_rank_delta1	0.00187680923172362	0.00240470367852256	0.0042890320647288
Visa_mpagospesos	0.00185835344938348	0.00158683691264332	0.00328139047048247
mtransferencias_emitidas_lag1	0.00184205890218206	0.00153842038406544	0.00260338627509739
matm	0.00183240533847123	0.00124468992326562	0.00199655379083009
mcomisiones_mantenimiento_lag1	0.00181019436625295	0.00142053628540164	0.000964563979622415
mpayroll_pct	0.00180167878156149	0.00121210194633244	0.000739811207671561
mcuentas_saldo_delta1	0.00178558001830654	0.00258862304088341	0.00218197482768954
mtransferencias_recibidas_delta1	0.0017833660636443	0.00200688740568897	0.00355671261612227
Visa_msaldototal_delta1	0.00170891757152423	0.00193125627978399	0.00375899011087803
mcuentas_saldo_rank_delta1	0.00170372764704712	0.00452811423719311	0.00384701827989212
mtransferencias_recibidas	0.00170231982923958	0.00161934871927366	0.00274947557686545
ctarjeta_master	0.00168218331318258	0.000359445011250358	0.00027906802517231
mcuenta_corriente_lag2	0.00167763518186497	0.00348662865491779	0.00312780940964939
mautoservicio_rank_delta1	0.0016518585889532	0.00316416766267819	0.00288058136050345
mactivos_margen_rank_delta1	0.00164485975782525	0.00257507782101667	0.00442388372789931
mttarjeta_visa_debitos_automaticos_rank_lag1	0.00162939453402012	0.00132628997173013	0.00323269403655978
Visa_msaldopesos_lag2	0.00162644714172206	0.00185640774933328	0.00269703326341025
ctransferencias_emitidas	0.00162395072628163	0.00227151188799916	0.00341811507341924
mextraccion_autoservicio_lag1	0.00161681226204405	0.00102633026729296	0.00166504345220258
cpayroll_trx_lag1	0.00161630683890815	0.00106723847149102	0.000619943062631106
Master_mconsumototal	0.00159777773443919	0.00197427422001271	0.00276071321546299
mcuentas_saldo_rank_lag2	0.00157631616292889	0.00216474397451629	0.0033413245430027
mcomisiones_mantenimiento_rank_lag2	0.00156154517570019	0.00201388767414888	0.00224003596044351
mcomisiones_rank_lag2	0.00153198077791612	0.00281630688498389	0.00338252921786035
ctarjeta_visa_transacciones_delta1	0.00152159867635799	0.00435122731617723	0.00257903805813605
mprestamos_personales_rank_delta1	0.00151467953184245	0.00741895278416792	0.00156577764459095
Master_mfinanciacion_limite_lag2	0.00150064479847418	0.00200240884578332	0.00326640695235241
mactivos_margen_lag2	0.00149174261595009	0.00239044753582937	0.00327202577165118
mcaja_ahorro_dolares_rank_delta1	0.00148082235810837	0.00270633713468559	0.00282064728798322
mcomisiones_mantenimiento_lag2	0.00147890965661363	0.00212282085544032	0.00138597542703027
mcomisiones_mantenimiento_delta1	0.00147143705635402	0.000850694570451636	0.000483218459694336
mtransferencias_recibidas_rank_delta1	0.00147109370282898	0.00168123125060333	0.00286559784237339
mcaja_ahorro_pct	0.00145654410363895	0.00171714496804455	0.00334881630206773
mrentabilidad_rank_lag2	0.00145310448329961	0.00230343446292973	0.00314279292777944
tmobile_app	0.00143091014768893	0.00784221254970142	0.000812855858555589
mtarjeta_visa_consumo_rank_delta1	0.00142783754930544	0.00172843975444984	0.00198344321246629
Master_status	0.00141619937086622	0.00346502889705677	0.000537533712915793
mtransferencias_emitidas	0.00140843299744343	0.00138010548764448	0.0018823044650884
mtransferencias_emitidas_delta1	0.00139080972172556	0.00205323884854229	0.00228311357506743
mactivos_margen_pct	0.00137703684472585	0.00179533135370861	0.00318587054240336
mautoservicio_delta1	0.00137658287365656	0.0019148235888231	0.00256967335930477
Visa_mfinanciacion_limite_lag2	0.00134560224673027	0.00204632719153468	0.00289369193886725
tcallcenter	0.00134400751528822	0.00508503253584852	0.00100951453401259
mcuenta_corriente_rank_delta1	0.00133800644766792	0.0022674360150945	0.00299295774647887
ctarjeta_visa_debitos_automaticos_lag1	0.00131977460987996	0.00110326107619372	0.00183360803116572
mtarjeta_visa_consumo_lag2	0.00131198600127249	0.00120185874536515	0.00237301468384777
mcomisiones_otras_rank	0.0012914735299454	0.00141430537327193	0.00311095295175307
Master_msaldototal_lag1	0.00128171174956955	0.00159207547081339	0.00185421036859455
matm_rank	0.00127407215980947	0.000689321291285596	0.000908375786634702
mcuenta_corriente_lag1	0.0012677414382095	0.0020782194434304	0.00155079412646089
mcaja_ahorro_dolares_delta1	0.0012604803383798	0.00273519207762001	0.00134664369193887
Visa_mconsumospesos_lag2	0.00125502979446659	0.00166071477953491	0.00277007791429428
mcuenta_corriente_rank_lag2	0.0012506374536835	0.00183226604338039	0.00263148037159125
mtransferencias_recibidas_rank_lag2	0.0012445814167392	0.00147901360520732	0.00271950854060533
mcaja_ahorro_dolares_rank	0.00123627351578418	0.00123012449287135	0.00191039856158226
mautoservicio_lag1	0.00123088701999604	0.00104166033871297	0.00253221456397962
Visa_mlimitecompra_lag2	0.00122778393394839	0.00230496817011308	0.00269890620317651
mttarjeta_visa_debitos_automaticos_lag2	0.0012217146710197	0.00107328701015281	0.00227936769553491
cliente_antiguedad_lag1	0.00121364844733752	0.00142430428519656	0.00212204075516931
mtarjeta_master_consumo	0.0012123890319466	0.00109923163090221	0.00100764159424633
mcaja_ahorro_dolares_lag2	0.00120498418758239	0.00154494215793726	0.00230371591249625
cliente_edad_lag2	0.00119292656381929	0.00171349310982567	0.00184484566976326
Master_mlimitecompra_lag2	0.00119250589452129	0.00145747812057326	0.00242171111777045
mttarjeta_visa_debitos_automaticos_rank_delta1	0.00119183972314497	0.0012155894217835	0.00211642193587054
Visa_mconsumototal_lag2	0.00118455406519524	0.00134398792396425	0.00250599340725202
mcomisiones	0.00118356723842237	0.00122385868748863	0.00256592747977225
cpagomiscuentas_lag1	0.00117317592806225	0.000759712516972306	0.00128109080011987
mtarjeta_master_consumo_rank_lag1	0.00117312218600788	0.000725866859524612	0.000908375786634702
Visa_mpagado	0.00117039286598658	0.0022330741768946	0.00229997003296374
ccomisiones_mantenimiento_lag1	0.00115681117423611	0.00493182329855498	0.00142343422235541
ccaja_seguridad	0.00115654526420347	0.00715111888428358	0.000766032364399161
mrentabilidad_rank_delta1	0.00112820054063865	0.00163408451724527	0.00259402157626611
Visa_msaldopesos_lag1	0.00112550175528344	0.00106064984911057	0.00150397063230447
mrentabilidad_annual_delta1	0.00112001469338067	0.00365462675549391	0.00233181000899011
thomebanking	0.00111857977483738	0.00665465597565531	0.00127921786035361
mcaja_ahorro_delta1	0.0011118024205925	0.0007158904359751	0.00145527419838178
mtarjeta_visa_consumo_delta1	0.00109239802306746	0.00104609486492926	0.0012099190890021
mextraccion_autoservicio_rank_delta1	0.00107926635541601	0.00171845096229401	0.00209581959844171
mcuentas_saldo_lag1	0.00107743890193569	0.00152578387591151	0.00211454899610429
mpasivos_margen_rank_lag1	0.00106568579615588	0.00104436427564887	0.00167628109080012
mpasivos_margen_lag2	0.00105966864027155	0.000583141992885771	0.000972055738687444
Master_fechaalta_lag2	0.00105149164715368	0.000978308409698477	0.00133915193287384
mcuenta_corriente_delta1	0.00104987577563344	0.00295461960496684	0.00167815403056638
mprestamos_personales_rank_lag2	0.00104845279950546	0.00180009072813071	0.00100389571471381
mautoservicio_rank	0.00101841559164857	0.00105357863345431	0.00197782439316752
mtarjeta_visa_consumo_rank_lag2	0.0010154364053097	0.000929922711957457	0.00191789032064729
mrentabilidad_rank_lag1	0.00101370338760525	0.00115297601826235	0.00163694935570872
mpasivos_margen_rank_delta1	0.00100558867155478	0.00157175983544344	0.00257341923883728
mtransferencias_emitidas_rank_delta1	0.00100515480322543	0.00157064263473029	0.00177367395864549
ctarjeta_debito_transacciones_lag2	0.00100203875082993	0.00103353260468482	0.00194973029667366
cproductos_delta1	0.000994666784548476	0.00409031417746528	0.000498201977824393
ccaja_ahorro	0.000983629293967101	0.00337642781842932	0.000464489062031765
Master_mpagominimo_lag1	0.000983052855875953	0.00150629570393135	0.00174932574168415
mcomisiones_rank_lag1	0.000965947654533478	0.000627888418643657	0.00133353311357507
Visa_mconsumosdolares_lag1	0.000965696024703612	0.00278770722137868	0.00166691639196883
cplazo_fijo	0.000929924860544926	0.00489553863173896	0.000799745280191789
Visa_status	0.000929083527853976	0.00325498649408002	0.000365223254420138
ccallcenter_transacciones	0.00092498756295174	0.00242089501843819	0.000475726700629308
Visa_mpagosdolares	0.000924951110022282	0.00108248323217186	0.00145527419838178
mprestamos_personales_rank_lag1	0.000920298451214996	0.00112433380810227	0.000524423134551993
Master_msaldopesos_lag2	0.000918679750392517	0.00188796118846768	0.00127172610128858
Visa_mconsumospesos_lag1	0.000912532478978849	0.000825009146361302	0.00164444111477375
mactivos_margen_lag1	0.000907075382305876	0.0010611608067563	0.00153768354809709
mcomisiones_rank_delta1	0.000903599581870534	0.00125088967811432	0.00200779142942763
mrentabilidad_annual_lag1	0.000893753781599881	0.00131589994343623	0.00187668564578963
mcaja_ahorro_lag1	0.000892108840846741	0.000881348039322262	0.00171748576565778
Visa_msaldopesos_delta1	0.000886667327107267	0.000668001803867433	0.0013672460293677
ctarjeta_debito_lag1	0.000886323312639772	0.00153049468269766	0.00182424333233443
Master_msaldototal	0.000884890968809831	0.00245124210133356	0.00194973029667366
Visa_mconsumototal_delta1	0.000880441259814236	0.000777188378366303	0.00171186694635901
mttarjeta_visa_debitos_automaticos_rank	0.000878278470770706	0.00119402292495472	0.00197969733293377
mcuenta_debitos_automaticos_lag2	0.000877379660556417	0.000886698894281655	0.00155641294575966
Master_mpagospesos_delta1	0.000874679418111153	0.00100220321505547	0.00129982019778244
Visa_fultimo_cierre_lag1	0.000872485683477498	0.000925603311713159	0.00161634701827989
Master_mpagominimo	0.000867879572914669	0.00163828784845668	0.00148524123464189
ccallcenter_transacciones_delta1	0.000864906322203937	0.00281781433154855	0.00108255918489661
ccajas_transacciones	0.000863841730612088	0.00237598649502156	0.000904629907102188
mtarjeta_master_consumo_rank	0.000863601718471065	0.00110058278325978	0.000930851063829787
Visa_status_delta1	0.000855652406030475	0.00358069926909076	0.000471980821096794
cprestamos_personales_lag1	0.000845820878133911	0.00106605950028944	0.000468234941564279
Master_status_delta1	0.000844945120859088	0.00333186340342364	0.000488837278993108
mrentabilidad_annual_rank_lag2	0.000839230842028063	0.00105577121375718	0.00143841774048547
Visa_mconsumospesos_delta1	0.000837323674915177	0.000755600227408572	0.00177929277794426
mcaja_ahorro_dolares_lag1	0.000832404627347338	0.000783423570541602	0.0013148037159125
Master_mpagospesos_lag1	0.00082598746812302	0.00153277300899858	0.00166691639196883
mcuentas_saldo_rank_lag1	0.000824711372910145	0.00137633868481146	0.00187481270602337
mcuenta_debitos_automaticos_rank_lag2	0.000821305245690097	0.000755843355760905	0.00135226251123764
Visa_mconsumototal_lag1	0.000814853829863151	0.000789056473250919	0.00156390470482469
Visa_mconsumosdolares	0.00081310662975486	0.00115610723432557	0.00140845070422535
Master_mfinanciacion_limite_lag1	0.000801888236389594	0.00120906833707156	0.00185795624812706
mtransferencias_emitidas_rank	0.000793813774163009	0.0010015790538311	0.00161447407851364
Visa_mlimitecompra_lag1	0.00078716143270957	0.000968250774097514	0.00167253521126761
Visa_mlimitecompra_pct1	0.000780755198469539	0.00153796024289317	0.00122115672759964
ccomisiones_mantenimiento	0.000778189837001872	0.00248403951032796	0.000717335930476476
mpagomiscuentas_rank_lag2	0.000775836968671388	0.00117168050664106	0.00155266706622715
Master_msaldototal_delta1	0.000774875875007462	0.0010933615483785	0.00155828588552592
Master_fultimo_cierre_lag1	0.000771726215298222	0.000788651609955568	0.00163882229547498
Visa_mfinanciacion_limite_lag1	0.000771040099261787	0.000838222807781272	0.00155454000599341
mactivos_margen_delta1	0.00076344275261722	0.00107613095535963	0.00165005993407252
ccuenta_debitos_automaticos	0.000760237930796978	0.000774304026627404	0.000741684147437818
Master_mpagospesos	0.000757149218038915	0.00104660480697095	0.0011836979322745
cproductos_lag2	0.000754334880002552	0.00146832981344548	0.00133166017380881
mcomisiones_otras_lag1	0.000752219438997009	0.000963767970417851	0.0011836979322745
ctransferencias_recibidas_lag2	0.000751932539204415	0.000874339210771176	0.00144778243931675
mpagomiscuentas_lag2	0.000751844565576855	0.00113728627792667	0.00151520827090201
ctarjeta_visa_transacciones_lag2	0.000745811373082912	0.00044435690821053	0.000762286484866647
mextraccion_autoservicio_rank_lag2	0.000741921511610991	0.000737218592299156	0.00112001798022176
Master_fultimo_cierre	0.000736973027376444	0.0024093783950938	0.00157139646388972
Visa_mconsumosdolares_delta1	0.000733363819217933	0.00179779934406359	0.00136350014983518
mtarjeta_visa_consumo_lag1	0.000720093097824389	0.000528991654083104	0.00095519928079113
mrentabilidad_lag2	0.000717138002091294	0.000874336635489509	0.00123239436619718
mextraccion_autoservicio_delta1	0.00071071646965828	0.00111801054854827	0.00124175906502847
mcomisiones_mantenimiento_rank_lag1	0.000708470429206188	0.000870421336837533	0.00105446508840276
mtarjeta_visa_consumo_rank_lag1	0.000703631977772651	0.000511038349976626	0.00107694036559784
Master_mpagominimo_delta1	0.000696264737915323	0.00100357377270447	0.00125486964339227
mtarjeta_master_consumo_lag1	0.000689136048903842	0.000892608476548124	0.000940215762661073
active_quarter	0.000681410660384978	0.00147005575996456	0.00042890320647288
matm_rank_lag1	0.000673734503538279	0.000882884611959867	0.00115934971531316
mcaja_ahorro_rank_lag2	0.000673309871612634	0.000652237271548687	0.00112563679952053
mcuenta_debitos_automaticos_rank_delta1	0.00067009253226686	0.00229724040271796	0.00116309559484567
mtransferencias_recibidas_rank_lag1	0.000665277052317168	0.000562349132432775	0.0012099190890021
mpagomiscuentas_rank_delta1	0.000662440413842147	0.00106901233275774	0.00113312855858556
cdescubierto_preacordado_delta1	0.000650510279031857	0.0065804418350125	0.000560008990110878
matm_other	0.000645620019811098	0.000795029712127614	0.000925232244531016
mautoservicio_rank_lag2	0.000644875302074303	0.000335224305811954	0.00081847467785436
cpayroll_trx_lag2	0.000633725394819581	0.000263493607214116	0.000138597542703027
mcomisiones_lag2	0.000629274407623147	0.00083246175760533	0.00107132154629907
cdescubierto_preacordado	0.000626941103418969	0.00333341361417261	0.000350239736290081
mttarjeta_master_debitos_automaticos_rank	0.000626459795441092	0.00101749244468453	0.000775397063230447
mcuenta_corriente_rank_lag1	0.000625990441368049	0.00128967026439636	0.00147962241534312
Master_mlimitecompra_lag1	0.000623951783419451	0.00096555800880603	0.00152270002996704
matm_other_rank	0.000621371116459481	0.000700379188049064	0.000925232244531016
mcomisiones_otras_rank_lag2	0.000613969470695289	0.000984023685149573	0.00118557087204076
ccomisiones_otras_lag2	0.000611746944344493	0.000777991032000313	0.000908375786634702
Master_Fvencimiento_lag2	0.000605208995644182	0.000944524450196078	0.00138410248726401
mpayroll_delta1	0.000602002900857138	0.00106259629052057	0.000382079712316452
Visa_mpagominimo_lag2	0.000595671707023335	0.00143668098007468	0.00121928378783338
mextraccion_autoservicio	0.000578441559627113	0.000807394509929855	0.000975801618219958
ctrx_quarter_lag2	0.000575413072611799	0.00116527893676143	0.0011968085106383
Master_fultimo_cierre_delta1	0.000574476151016723	0.000309941242278448	0.00108255918489661
mpagomiscuentas_rank_lag1	0.000573233229050462	0.00105143070345753	0.000685495954450105
matm_lag2	0.000572177984127499	0.00066302733901876	0.000869044051543303
ctransferencias_recibidas_lag1	0.000565955892927447	0.000481675858924324	0.000794126460893018
ccomisiones_otras_delta1	0.000564140064957195	0.00104124999841013	0.00134477075217261
Visa_fechaalta_lag2	0.00056299079717311	0.000860702332640029	0.00117995205274198
catm_trx_lag1	0.000562919308679255	0.000483799269337908	0.000878408750374588
internet	0.000546252891432624	0.00546497348845711	0.000981420437518729
mcomisiones_otras_delta1	0.000538415600115399	0.000785329714234245	0.0013934671860953
Master_cconsumos_delta1	0.000531053561652335	0.000432344307379965	0.000741684147437818
ctarjeta_debito_transacciones_delta1	0.000530141203247289	0.000549496191804084	0.000676131255618819
mactivos_margen_rank_lag2	0.000529238741211675	0.000830195582281291	0.00114623913694936
Visa_fultimo_cierre	0.000529108774114236	0.000565232178395054	0.0012099190890021
Master_mpagado	0.00052619896849602	0.00111734851980192	0.00087091699130956
mttarjeta_visa_debitos_automaticos_lag1	0.000520962807393452	0.000457048331525639	0.00106944860653281
mtransferencias_recibidas_lag2	0.000514727212782729	0.000481091378800575	0.0010525921486365
cproductos_lag1	0.000499688509711813	0.00108043156692923	0.000897138148037159
ctransferencias_emitidas_lag2	0.00048578347224037	0.00044009949608411	0.000912121666167216
chomebanking_transacciones_lag2	0.000483229417975836	0.00138347199740032	0.00124175906502847
Master_mconsumototal_lag2	0.00047709206783428	0.000988131259408845	0.000816601738088103
ccaja_ahorro_lag1	0.000472198646271503	0.0016154259486777	0.000648037159124963
Visa_msaldototal_lag2	0.000471445656431339	0.000681557760119712	0.000874662870842074
ccuenta_debitos_automaticos_lag1	0.00047017109308366	0.000577109994061175	0.000885900509439616
cmobile_app_trx_lag1	0.000469946106868814	0.00264903439722119	0.00107694036559784
Master_cconsumos	0.000468918298002893	0.000537492513780424	0.000872789931075817
matm_rank_delta1	0.000467910115482697	0.000716375423174718	0.000893392268504645
mtarjeta_master_consumo_delta1	0.000467245113995479	0.000711091489267101	0.00064991009889122
ctarjeta_master_delta1	0.00046621952566567	0.00293048838149848	0.000333383278393767
Master_cconsumos_lag1	0.000464634637462364	0.000545294021283006	0.000891519328738388
ccajas_consultas_delta1	0.000463743190217257	0.00383503162008198	0.000631180701228649
Master_mconsumospesos_lag2	0.000460227951736991	0.000896203896199768	0.000809109979023075
cextraccion_autoservicio_lag2	0.000454434956349838	0.000903639242175154	0.000790380581360504
cpagomiscuentas	0.000451382657169037	0.000645452891489952	0.000741684147437818
ctarjeta_debito_transacciones_lag1	0.00044786297673675	0.000430933959815629	0.000887773449205874
ctarjeta_visa_debitos_automaticos	0.000442776188166723	0.000775249735344451	0.00104884626910399
Visa_Fvencimiento_lag2	0.000439852566840346	0.00063252722635784	0.00110690740185796
mes	0.000439286235046726	0.00050718674420645	0.00108443212466287
mplazo_fijo_dolares_rank_delta1	0.000436111398564826	0.0038846663657032	0.000681750074917591
mttarjeta_visa_debitos_automaticos_delta1	0.000435703368032609	0.000445588944723089	0.000739811207671561
cpayroll_trx_delta1	0.000432466285305974	0.000365552926476778	0.000185421036859455
